Entity,Year,Unsafe_water_source,Unsafe_sanitation,No_access_to_handwashing_facility,Household_air_pollution_from_solid_fuels,Discontinued_breastfeeding,Child_wasting,Child_stunting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Diet_low_in_vegetables,Unsafe_sex,Low_physical_activity,High_fasting_plasma_glucose,High_body-mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains,Diet_low_in_nuts_and_seeds
Belarus,2012,4.836507062,3.938150999,15.92793241,162.1202587,0.116414536,29.08729104,1.486758581,206.8814334,2605.247566,15647.4688,1411.244259,8985.671349,4592.933565,756.4191677,6142.136759,14838.74032,19890.49182,47850.24888,23517.9815,2.595673854,0.271671059,320.5677748,9237.888105,9111.42,8901.548347,15488.22602,11432.8196
Belarus,2013,5.078821253,4.086108399,15.08212931,152.3049084,0.118740239,29.15323185,1.356094693,197.5838991,2574.958574,15404.9932,1369.715477,8779.750945,4427.545057,742.8772797,6220.342946,14939.83036,19957.82705,48002.14842,22906.60117,2.495348957,0.255219809,310.2861596,8987.410261,8867.27,8861.310633,15414.65575,11434.11092
Belarus,2014,5.049641193,4.037645338,14.34342918,141.7223729,0.11633529,28.08226719,1.244426726,186.0914374,2505.7746,15125.90777,1335.268275,8573.055728,4193.428752,727.6113109,6132.036237,14719.74883,19757.64415,47183.5625,22342.53231,2.280836738,0.240084673,296.0054272,8651.126638,8539.9,8642.963382,15081.42714,11185.76237
Belarus,2015,4.74580359,3.77786773,13.9921373,123.7410949,0.108992645,25.87053146,1.149857687,174.9385677,2402.50087,14619.52225,1293.954025,8191.328886,3966.379186,675.355413,5968.877921,14356.43861,19220.67098,45721.58647,21555.91257,1.966751904,0.224668821,290.1614382,8395.824292,8303.95,8308.438188,14493.07841,10730.8129
Belarus,2016,4.691710558,3.718399139,13.90440219,120.0198257,0.104753709,24.88316275,1.079970148,165.6871325,2401.065596,14440.78239,1284.711918,8134.150029,3942.88333,667.4574779,6025.58632,14480.36119,19359.59314,45899.27466,21263.74115,1.904497157,0.214931407,291.5638841,8188.41129,8100.14,8377.605442,14462.0991,10695.07064
Belarus,2017,4.639462353,3.6664606,13.96133739,113.6047173,0.098912642,23.61565846,0.970613276,152.1208359,2429.177441,14624.50635,1297.011014,8180.10495,3951.245512,662.6692455,6083.660368,14637.87477,19712.97264,46340.26135,21496.83134,1.859143546,0.197992408,295.2146829,8264.966736,8184.6,8483.545559,14580.6757,10748.02168
Belgium,1990,5.428403389,4.54148896,20.80504369,110.5438451,0.33643764,35.1056513,0.987682604,323.1410268,2334.903408,3570.717347,331.3080056,5066.845813,3452.700129,538.0810971,3935.87164,15977.86231,8377.167573,22374.01534,24880.24716,3.367132152,2.096979284,608.2174989,6489.246707,6479.55,3033.982228,6302.601872,4742.909996
Belgium,1991,5.537521673,4.455155758,20.81866113,101.1661032,0.351307003,38.57811832,0.986997612,317.3719402,2250.834309,3554.248019,352.4602664,4904.277078,3291.649991,550.3643713,3786.833339,15585.46116,8298.359541,21696.47018,24701.5768,3.417325373,2.118032926,601.4089388,6348.083821,6349.3,2952.250216,6048.774394,4534.641516
Belgium,1992,5.577656437,4.509884647,21.67333471,94.47904786,0.341810364,47.89419042,0.938167148,307.3097293,2201.223844,3553.678352,371.2376627,4811.290623,3188.70449,526.0314166,3712.864235,15504.58207,8333.278138,21402.94164,24725.94219,2.710569428,2.034300638,607.1620527,6307.603984,6318.05,2902.95473,5901.728684,4399.109963
Belgium,1993,5.561061256,4.536616743,22.24841523,89.87256005,0.316334902,52.00862618,0.830346066,284.4108884,2161.229438,3552.687049,408.6130666,4726.065225,3095.051151,578.7849233,3632.894309,15398.71472,8357.367939,21080.59717,24863.97332,2.370580136,1.84412171,613.5539494,6298.335763,6318.24,2860.682085,5764.313018,4286.185182
Belgium,1994,5.420574736,4.483980413,22.78003399,83.64425236,0.291252619,56.79586991,0.732446889,261.0463379,2111.111034,3546.211033,436.0263585,4603.328467,2989.948486,591.2344526,3537.279617,15161.78128,8368.389134,20662.56125,24749.55283,2.750125204,1.653033019,615.852674,6205.748343,6232.74,2797.920364,5605.404832,4152.6092
Belgium,1995,5.665131264,4.772838087,24.07896819,80.09089034,0.271263356,59.4473884,0.607009605,223.6372758,2085.96572,3477.285689,458.7368642,4529.638962,2910.752046,614.5376314,3467.767485,15066.65172,8389.330193,20405.91138,24883.13256,2.947268486,1.427809763,618.3128146,6194.754946,6228.2,2764.091004,5497.068222,4062.738871
Belgium,1996,5.625749339,4.838141885,25.66910454,75.6334325,0.250682962,60.25970685,0.541627429,194.570683,2036.736784,3288.993043,466.8380987,4424.109738,2827.722949,555.7175601,3390.795984,14930.44178,8345.100997,20194.93251,24605.53359,2.204177928,1.297689563,624.5090652,6127.349941,6165.82,2723.929478,5372.90775,3952.745454
Belgium,1997,5.811401206,5.09717967,27.6722574,71.70519547,0.268734135,67.77669098,0.540259488,190.9939271,2022.821177,3129.149024,481.9172948,4378.015206,2780.221657,479.0238588,3356.217357,14960.17457,8449.607487,20010.34513,24732.41365,2.986643036,1.319860159,642.4536313,6122.846115,6165.66,2701.307334,5327.167452,3900.419199
Belgium,1998,6.17880855,5.525993973,30.2903279,69.87075571,0.293706026,70.70947841,0.55054556,177.8533631,2010.855465,2927.459955,492.9144058,4322.636411,2745.713308,448.1478814,3333.495864,14987.96124,8567.124366,19945.33793,24782.26861,3.099870866,1.379136071,680.3591187,6108.018676,6152.16,2690.965763,5297.297888,3872.113884
Belgium,1999,6.48177891,5.912452664,32.40977546,67.5208888,0.305203879,81.99042718,0.526593349,165.8818754,1994.448948,2854.317509,517.9720175,4251.148162,2685.347248,432.075459,3281.949203,15030.00192,8643.256114,19791.85163,24878.82947,2.273816557,1.366706034,702.40305,6082.508131,6128.2,2682.19601,5242.912741,3803.204433
Belgium,2000,7.26359941,6.727540118,35.17259987,65.50757989,0.334927378,98.52282544,0.541165933,159.2921272,1970.753981,2894.534363,533.3989447,4201.56267,2643.284619,429.2820732,3266.870051,14989.90862,8674.931988,19804.33496,24883.22765,1.989454356,1.440954067,756.8383424,6051.590296,6098.54,2681.708372,5199.936514,3742.890712
Belgium,2001,8.137456245,7.617846866,36.67261525,62.60629805,0.362033874,109.3946829,0.539616951,149.4346544,1913.186655,3107.300686,537.780813,4098.009687,2561.256886,436.3982552,3208.606942,14844.11367,8596.526572,19492.34151,24566.75089,3.020968597,1.487472945,784.0140076,5971.062483,6020.22,2637.311888,5079.110746,3633.866
Belgium,2002,9.768713784,8.25507657,39.12499895,59.6634475,0.385922624,119.801323,0.536502227,141.925165,1887.953327,3565.597988,540.0845112,4073.080984,2527.280404,431.717869,3205.919158,14975.85162,8667.33439,19512.02651,24628.83743,1.840183211,1.529856492,814.8482548,6011.478577,6065.35,2636.232358,5057.672877,3596.857676
Belgium,2003,11.57084132,9.625053473,41.17023987,56.34745035,0.416160822,129.7121315,0.517941551,138.9855258,1830.677903,4066.586272,536.7108071,3988.133061,2459.009357,423.0304952,3155.484308,14901.60756,8616.987106,19261.30481,24272.69592,2.247491392,1.555197309,837.3516874,5956.481321,6013.63,2599.033282,4960.703685,3511.268305
Belgium,2004,13.283211,10.86615728,41.48043974,50.42733905,0.435624987,131.9757184,0.478089115,133.8525235,1727.280471,4525.947432,534.3852044,3806.161018,2311.802379,425.1590163,3000.145969,14406.12086,8367.743682,18385.00065,23505.96643,1.560082262,1.519455101,825.0272474,5713.294429,5771.94,2482.604338,4708.754223,3310.767907
Belgium,2005,14.88275729,11.9729022,42.88602512,47.31755209,0.476188602,139.1267407,0.512907567,137.8275021,1681.693278,4891.715579,550.559264,3741.655498,2238.850791,404.9975161,2936.399661,14312.10884,8343.664929,18060.30914,23347.5106,1.893306672,1.630930918,838.7840906,5647.146345,5708.45,2443.541733,4603.270391,3219.282398
Belgium,2006,16.03574087,12.70520214,43.0637598,43.40581138,0.494797797,143.2012814,0.513801609,140.2282702,1590.963623,5000.865878,553.293173,3584.021785,2113.43487,386.4029562,2806.880191,13930.44268,8151.529412,17360.71774,22590.61125,2.461074168,1.656512657,840.7036418,5459.106796,5521.57,2346.113987,4385.198116,3049.001352
Belgium,2007,17.33747489,13.53942761,44.30329559,41.14933596,0.517811758,152.854167,0.54550739,140.9046785,1574.551142,5265.354327,581.2863912,3593.35434,2088.880319,402.2784355,2819.275604,14169.18252,8311.344621,17476.37455,22731.11072,2.15529301,1.732938475,885.3163067,5532.134324,5599.52,2352.921767,4396.37083,3024.244929
Belgium,2008,18.69562488,14.35480262,45.62328772,39.77473384,0.512075546,161.130061,0.520127148,135.3543805,1560.683319,5541.589199,609.3448372,3597.744842,2057.998724,410.7733096,2820.529207,14368.09701,8431.110368,17522.92994,22912.04798,2.116618548,1.680333693,922.0866284,5605.727735,5676.93,2359.824948,4391.973603,2998.381662
Belgium,2009,20.08671209,15.1461549,46.71939056,37.23347932,0.520932292,169.2386863,0.520537618,132.2443298,1523.181956,5651.370822,623.679989,3548.145254,2006.61391,408.7661058,2785.012427,14386.32722,8448.982431,17369.28443,22653.27786,1.846036344,1.693747612,947.7720575,5590.832857,5665.31,2354.999331,4321.830952,2932.602903
Belgium,2010,20.4048266,15.01908228,46.67383657,34.05199385,0.510286248,177.1671246,0.523314062,131.9158059,1481.397014,5690.378559,634.919076,3459.635157,1935.257414,428.3995098,2720.306298,14259.43614,8407.739159,17064.70946,22279.18188,2.11391536,1.684947506,964.5895716,5518.028831,5595.58,2339.504588,4205.828259,2840.578775
Belgium,2011,20.63860832,14.78876943,47.41189778,32.80462917,0.496554478,187.9012269,0.500477736,129.4885272,1479.710998,5819.631543,660.0139352,3451.76103,1920.373383,426.9349366,2728.176706,14443.32448,8534.909484,17226.01085,22184.78653,2.189298128,1.626699652,997.5079477,5490.735602,5569.59,2362.625138,4211.806109,2832.050889
Belgium,2012,20.46807843,14.30573959,48.26317031,32.65935924,0.510170805,198.8870031,0.520457394,132.3432368,1486.396435,5954.577142,685.4413782,3462.354291,1915.53423,414.4413718,2750.097005,14685.08836,8674.525817,17415.79149,22231.18585,1.815460107,1.678559781,1035.529442,5392.357764,5470.39,2401.489635,4233.157795,2839.662467
Belgium,2013,21.54467959,14.63199045,49.69980626,31.89197813,0.489440501,206.3959913,0.512910454,125.6994961,1468.726194,5944.204739,700.8737135,3420.218647,1891.113748,420.8481603,2737.786905,14713.66741,8720.664948,17426.39968,21815.59684,1.586616134,1.637148314,1059.250575,5238.747559,5314.86,2395.07317,4204.254094,2809.47478
Belgium,2014,21.07666123,13.99368394,48.69614105,29.46997348,0.470857242,206.4074313,0.476973745,118.4815727,1416.070587,5848.100628,709.8461023,3289.199188,1806.387278,382.3585299,2634.074516,14282.76735,8527.928821,16845.36532,20961.22543,1.731407932,1.54342159,1043.207869,4917.947255,4990.41,2317.240515,4040.083056,2694.565095
Belgium,2015,22.14032914,14.49788691,51.10911675,28.78099183,0.463812325,217.6201626,0.454954553,113.2059077,1438.244248,5908.04618,732.6994061,3327.675333,1844.130242,391.6350023,2704.857837,14659.1382,8777.994809,17304.7662,20938.66209,1.634444133,1.48909644,1087.914532,5103.342535,5181.86,2365.702982,4140.712114,2756.704267
Belgium,2016,21.21513132,13.78571801,50.56583848,28.0718994,0.439493975,212.3956288,0.418363336,107.6496964,1417.337036,5786.836671,738.6732633,3267.508109,1819.309524,375.4936257,2681.805993,14542.99093,8741.996276,17136.61233,20327.48382,1.484325033,1.38077668,1072.421491,4913.001346,4988.96,2354.207437,4100.705637,2727.073953
Belgium,2017,21.01579493,13.57291039,51.11025298,27.47825263,0.432938787,213.3065473,0.402805693,105.3408851,1429.467357,5763.979698,755.4198336,3276.171452,1834.08139,367.7431232,2715.252736,14697.64576,8857.47833,17324.5175,20077.50194,1.435624518,1.337907549,1080.962261,4980.116491,5059.27,2389.578345,4151.17358,2755.940184
Bosnia and Herzegovina,1990,16.72120226,11.55951588,8.303001183,2271.375295,1.074311155,29.49413572,5.187961388,540.4781465,866.6557477,3337.177451,144.7725242,2507.199106,995.5449769,152.1705309,885.1098468,4510.779451,2838.744068,8996.965735,6199.437288,3.777535213,10.78617853,52.18129506,3284.551916,1058.36,3834.999621,2535.495983,1939.223212
Bosnia and Herzegovina,1991,15.96390646,10.99535342,8.500023948,2486.312385,0.981277436,26.61956762,4.51736312,494.4158671,958.5090217,3676.107701,159.5782106,2812.610372,1112.686952,160.5185629,982.4609382,4987.979424,3172.587627,9960.407213,6979.140648,3.998448361,9.360196442,55.91934858,3619.857767,1182.58,4177.49561,2834.541461,2155.488334
Bosnia and Herzegovina,1992,15.75016363,10.83676774,8.661505758,2592.651895,0.94946541,26.7770977,4.531748821,498.1227259,1010.596865,3830.673656,166.2441763,2972.173161,1185.000319,170.860937,1032.682684,5239.166899,3402.880773,10484.42962,7367.057892,4.172756699,9.165139576,59.86009451,3784.128561,1242.06,4331.885771,2997.014745,2268.503893
Bosnia and Herzegovina,1993,14.98262603,10.2997685,8.574793751,2640.24479,0.875039282,25.79467615,4.332971733,468.1552979,1037.862659,3810.473393,168.1510787,3060.715641,1235.08525,174.3372034,1066.127786,5401.447197,3548.966534,10780.39294,7577.687582,4.059682654,8.713881225,59.6100402,3862.113493,1272.98,4202.403621,3089.338224,2332.83178
Bosnia and Herzegovina,1994,14.4451776,9.919344367,8.357235039,2627.009825,0.827688165,25.90086235,4.544100939,432.7616271,1043.162953,3782.562624,168.9657193,3073.225751,1245.875831,175.507987,1072.15378,5456.440275,3637.764668,10837.57199,7641.459762,3.856262777,9.166317866,59.71604957,3857.426145,1281.12,3976.083893,3103.754519,2338.449023
Bosnia and Herzegovina,1995,13.28779167,9.027364188,7.798898725,2531.916281,0.74565974,23.65914704,3.977970467,392.3339676,1031.667525,3689.832539,167.1872684,3018.678192,1215.56931,172.343063,1068.69121,5457.304473,3658.07787,10750.21493,7551.614019,3.432602212,7.553282105,59.08121487,3768.791977,1286.21,3730.414612,3056.183497,2310.194719
Bosnia and Herzegovina,1996,11.19601842,7.351434055,6.711045103,2307.490347,0.650423589,23.88752628,4.406622144,333.5462555,993.0859907,3517.149825,164.7402086,2843.229889,1059.407831,165.0344157,1034.807835,5370.278793,3619.02834,10347.41792,7254.59939,2.845149033,9.39962716,57.46988653,3565.215471,1304.01,3436.371244,2892.555981,2207.805063
Bosnia and Herzegovina,1997,8.82268371,5.499907949,5.537916543,2057.395954,0.52154068,21.00056104,4.012833696,279.6914085,954.3313168,3369.678944,164.6180539,2650.525156,881.4469231,158.0521893,989.6057761,5299.137181,3630.419275,9869.45448,6964.743251,2.49023241,9.347991284,56.40101979,3353.237608,1338.66,3149.425872,2714.530108,2090.367498
Bosnia and Herzegovina,1998,7.114283123,4.190994839,4.632727442,1808.85072,0.430321955,16.85884656,2.927782605,243.7574351,912.041531,3207.116664,161.9438471,2453.02325,730.7192123,149.2648517,945.9629656,5239.210016,3620.732776,9367.721558,6625.099957,2.166220057,6.757328863,53.37750658,3135.772384,1366.28,2861.418821,2534.681692,1966.229869
Bosnia and Herzegovina,1999,5.959025125,3.320945683,4.152638972,1716.712495,0.3496907,12.27431957,1.724537953,207.5859945,933.0161717,3239.374923,167.5552045,2452.748653,652.019249,150.831324,967.1727893,5537.626023,3847.94221,9488.2667,6732.199934,1.975084203,3.429209344,53.68944673,3145.077148,1467.21,2747.053113,2537.317917,1968.033315
Bosnia and Herzegovina,2000,5.284408196,2.810549083,3.876400303,1657.343789,0.293886693,10.75174843,1.435468406,193.7428277,953.7839869,3243.804891,171.5898789,2423.908682,598.7329203,151.864501,997.4906415,5841.869055,4010.616326,9581.344734,6825.764569,1.707826127,2.835073099,57.93233438,3158.321606,1539.68,2645.49126,2539.486005,1962.597549
Bosnia and Herzegovina,2001,4.559177587,2.323994324,3.609765368,1589.126497,0.2257211,8.93178163,1.379593495,163.5441357,975.3108196,3225.757359,176.5960348,2400.45119,564.6488483,153.8719477,1033.458949,6173.640519,4146.547561,9685.152025,6934.79319,1.458720156,3.564420749,55.2520926,3177.151509,1626.93,2547.957856,2550.421888,1950.514715
Bosnia and Herzegovina,2002,4.369065147,2.124187457,3.462972821,1538.269983,0.211015964,8.179592086,1.024539476,165.7646652,991.4367824,3185.277508,182.3899756,2356.777461,533.8152984,157.5960986,1057.478515,6478.81401,4268.36159,9697.863706,6971.69293,1.279750939,2.003934522,55.988707,3182.070094,1682.77,2436.541671,2542.215408,1911.494021
Bosnia and Herzegovina,2003,3.949169924,1.835939446,3.248383296,1451.676514,0.169685018,6.343948905,0.737358098,141.9044804,988.6444092,3080.61324,186.3570661,2269.679176,506.926553,160.7796738,1063.479773,6656.615019,4296.714977,9525.391024,6823.128707,1.126986914,1.484152251,56.16587078,3114.341098,1700.78,2287.908792,2489.36748,1838.717668
Bosnia and Herzegovina,2004,3.715493802,1.678204797,3.154814487,1409.202084,0.144612724,5.546301383,0.597468784,126.7882344,1002.940205,3029.478013,191.546001,2252.174597,496.8681204,164.7060137,1090.410046,6940.082378,4364.956387,9532.488163,6788.517273,1.0248237,1.216618822,57.2360186,3106.067895,1734.99,2257.349677,2477.573961,1802.107293
Bosnia and Herzegovina,2005,3.685609817,1.596645146,3.2471794,1421.056148,0.137034719,5.499846059,0.543457801,122.2466784,1061.05073,3169.524656,204.6003455,2312.353761,508.1644889,164.6650573,1164.666268,7488.749595,4567.258319,9924.97467,7187.392974,0.903224476,1.116905295,60.60187094,3247.504057,1866.54,2334.910467,2577.898913,1862.739013
Bosnia and Herzegovina,2006,3.601597062,1.519615237,3.265026432,1414.151298,0.129955508,5.597315615,0.520411739,120.5898614,1096.071881,3153.672883,207.8950006,2285.583336,510.6216003,169.3270415,1201.358178,7767.324588,4654.719449,10043.21946,7211.430358,0.854365467,1.061164398,62.05662655,3282.527727,1908.8,2333.591411,2600.563866,1864.621626
Bosnia and Herzegovina,2007,3.508921797,1.432021935,3.327129269,1440.988038,0.123564493,5.462192388,0.463734513,114.3005943,1179.801283,3285.521879,221.7814961,2338.987541,525.8382357,176.278106,1276.517813,8285.765314,4881.773269,10486.01357,7571.783081,0.83801932,1.019369962,64.93684191,3430.910161,2031.83,2407.865435,2717.122985,1940.636826
Bosnia and Herzegovina,2008,3.388338965,1.34145718,3.18730668,1352.527393,0.121900039,5.405064561,0.427803169,114.4357967,1167.554152,3172.492921,220.6117182,2190.236915,501.7681865,167.0110124,1258.669279,8156.461576,4681.968592,10112.71904,7348.850608,0.708366341,0.914226385,65.26130404,3294.839086,1982.75,2296.080816,2596.897078,1860.584155
Bosnia and Herzegovina,2009,3.279917284,1.260144361,3.186632101,1348.862128,0.114843215,5.212486372,0.377982091,108.8606601,1216.738462,3180.72428,223.3840369,2172.466595,518.7250241,166.613243,1315.098051,8478.699271,4746.644895,10350.78698,7463.201758,0.633171172,0.829421928,65.75486093,3339.738692,2031.75,2311.965569,2632.552202,1894.273217
Bosnia and Herzegovina,2010,3.174423141,1.186701585,3.14646296,1333.037761,0.107197409,5.048121189,0.338954186,106.1784052,1235.109091,3155.337058,225.148721,2132.964113,525.3982139,167.096856,1338.439355,8638.11291,4771.661888,10392.89651,7493.986156,0.595263511,0.761347832,66.33696246,3329.163151,2036.77,2284.157182,2631.67197,1895.570952
Bosnia and Herzegovina,2011,3.122479747,1.11395181,3.106974254,1279.900427,0.092173352,4.801869841,0.280821057,95.84967323,1241.371646,3153.127588,229.7839016,2104.004061,531.4844806,164.3196392,1360.558456,8771.788504,4778.043696,10432.35482,7585.054527,0.55713754,0.639358735,67.10054835,3371.788696,2133.1,2264.52236,2632.111676,1900.259428
